ID,HISTORY,RATING
5126780,CCCCCCC00100,moderate
5126781,CCCCCCCCCCCC00100,moderate
5126782,00000000,good
5126785,CCCCCCCCCCCCCCCCCCCCCC000000000000000,good
5126786,00000,good
5126788,CCCCCCCCCCCCCCCCCCCCCC000000000000000,good
5126789,XXXXXX000000,good
5126790,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5126791,CCCCCCCCCCCC00000000000000000XX0000000XX,good
5126792,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5126793,CCCCCCCCCCCC00000000000000000XX0000000XX,good
5126794,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5126795,CCCC0000000,good
5126796,CCCCCCCCCCC00000000000000000XX0000000XX,good
5126797,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000,good
5126798,X0000000000000X,good
5126799,CCCCCCCC00000,good
5126800,C000000000000,good
5126801,CCCCCXXXXXXXXX,good
5126802,CCCCCC00000000,good
5126803,CCCCCCCCCCCC00000000,good
5126804,CCCCCCCCCCCCCCCC000,good
5126805,CCCCCCCCCC000000,good
5126809,0000000XXXXXXXXX0,good
5126811,CCCCCCCCCCCCC00000X,good
5126812,000000XXXXXXXXXX0,good
5126813,0000000XXXXXXXXX0,good
5126814,CCCCCC00X0XX,good
5126817,0000000XXXXXXXXX0,good
5126818,0000000XXXXXXXXX0,good
5126819,CCCCCCCCCCCCCC00000X,good
5126821,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5126822,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0010100010000000X,moderate
5126823,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5126824,CCCCCCCCCCCC000000,good
5126825,0000000000,good
5126826,CCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5126827,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000XXXXXXX,good
5126829,00000,good
5126830,000000000000000000,good
5126831,X0X0000000000000000,good
5126832,CCCCCCCCC1000000000000,moderate
5126833,CCCCCCCCCCX00000,good
5126834,CCCCCCCCCCCCCCCCCCCCCCCCC00000000000000000000000,good
5126835,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5126836,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5126837,00000000X,good
5126839,CCCCCCCCCCCCCC0,good
5126840,CCCCCCCCCCCCCCCCCCCCCC0,good
5126841,CCCCCCCCCCCCCCCCCCCCCCCCCC0,good
5126842,CCCC0000000,good
5126843,00,good
5126846,CCCCCCXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5126848,XX,good
5126849,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5126850,CCCCCCCCCCCCCCCCCCCCCCC100010011000,moderate
5126851,CC0000X,good
5126852,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5126853,XXXXXXXXXXXXXX0X,good
5132239,X00000000,good
5132240,CCCCCCCCCCCCCCCC00000X,good
5132259,CCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5132260,CCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5132261,CCCCCCCCCCCCCCCCCCC000000000000,good
5132262,000000,good
5132263,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5132264,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5132290,X00000000000000000X,good
5132291,X00000000000000000X,good
5132292,0000000000000X,good
5132294,X0000000000,good
5132295,0000000000000000,good
5132296,0000000000000000,good
5132297,000000000000000,good
5132298,CCCC000000,good
5132299,CCC000000,good
5132300,CCCC000000,good
5132301,CCCC000000,good
5132302,CCCC000000,good
5132303,CCCC000000,good
5132304,CCCC000000,good
5132305,CCCC000000,good
5132306,CCC000000,good
5132308,000000000,good
5132309,CCCC000000000,good
5132310,CCCC000000000,good
5132319,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132320,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132321,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132322,CCCCCCCCCCCCCCCCCCC0000000000,good
5132323,CCCCCCCCCCCCC0000000000,good
5132324,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132325,CCCCCCCCCC0000000000,good
5132326,CCCCCCCCCCCCCCCCC0000000000,good
5132328,CCC0000,good
5132329,CCC0000,good
5132330,CCC0000,good
5132331,CCC0,good
5132332,CCC0,good
5132333,000000000,good
5132334,000000000,good
5132336,00000000,good
5132339,CCCCCC00000,good
5132340,CCCCCC00000,good
5132354,CCC0000,good
5132355,C00000000000,good
5132365,CCCCCCC0000000,good
5132366,CCCCCCCC0000000,good
5132367,CCCCCCCC0000000,good
5132368,CCCCCCCC0000000,good
5132369,CCCCCCCC0000000,good
5132370,CCCCCCCC0000000,good
5132371,CCCCCCCC0000000,good
5132372,CCCCCCCC0000000,good
5132395,00000000000000000000000100001000,moderate
5132396,000000000000000000000000000000000100001000,moderate
5132397,000000000000000000000000000000000100001000,moderate
5132398,00000000000000000000000000000000100001000,moderate
5132402,X100000000000,moderate
5132403,0000000000,good
5132404,0000000,good
5132405,0000000,good
5132410,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132411,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132412,CCCCCCCC0000000000,good
5132413,CCCCCCCCCCCCCCCCC0000000000,good
5132415,CCCCCCCCCCCCCCC0000000000,good
5132421,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132422,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5132436,CCCCCCCCCCCCCCCCCCCCCCCCCC0000000000000,good
5132437,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000000,good
5132438,CCCCCCCCCCCCCCCC0000,good
5132439,CCCCCCCCCCCCCCCC0000,good
5132440,CCCCCC0000,good
5132442,CCCCCCCCCCCCCCCC0000,good
5132464,CCCCCC00000000000000000,good
5132465,CCCCCC00000000000000000,good
5132466,XXXXXXX,good
5132467,XXXXXXX,good
5132469,CCCCCCC0XXXXXXX,good
5132476,X00000,good
5132477,X00000,good
5132502,X00000000,good
5132503,000000,good
5132525,CCCCCCC0000,good
5132526,CCCCCCC0000,good
5132527,CCCCCCCCCC0000,good
5132528,CCCCCCCCCCC0000,good
5132529,CCCCCCCCCCC0000,good
5132530,CCCCCCCCCCC0000,good
5132531,CCCCCCCCCCC0000,good
5132532,CCCCCCCCCCC0000,good
5132533,CCCCCCCCCCC0000,good
5132534,CCCCCCCCCCC0000,good
5132535,CCCCCCCCCCC0000,good
5132537,CCCCCCCCCC0000,good
5132538,CCC0000,good
5132539,C0000,good
5132540,CCCCCCCCCCC0000,good
5132541,CCCCCCCCCCC0000,good
5132542,CCCCCCCCCCC0000,good
5132544,CCCCCCCCCCC0000,good
5132545,CCCCCCCCCCC0000,good
5132546,CCCCCCCCCCC0000,good
5132559,CCCC0,good
5132564,X00,good
5132565,X00,good
5132567,X00,good
5132568,X00,good
5132569,X00,good
5132570,X00,good
5132571,X00,good
5132572,X00,good
5132576,CCCCCCCCCCCCCCCCCCCCCC00,good
5132577,CCCCCCCCCCCCCCCCCCCCC00,good
5132578,X00,good
5132579,X00,good
5132580,X00,good
5132581,X00,good
5132582,X00,good
5132583,X00,good
5132584,X00,good
5132585,X00,good
5132586,X00,good
5132587,X00,good
5132588,X000000,good
5132589,X000000,good
5132590,X000000,good
5132591,X000000,good
5132592,X000000,good
5132606,X0000000,good
5132607,X0000000,good
5132608,X0000000,good
5132609,X0000000,good
5132617,000000,good
5132618,00000,good
5132619,CCCCCCC00000,good
5132620,CCCCCCC00000,good
5132621,CCCCCCC00000,good
5132622,CCCCCCC00000,good
5132623,CC00000,good
5132624,CCCCCCC00000,good
5132625,CCCCCCC00000,good
5132627,0000,good
5132628,0000,good
5132629,0000,good
5132630,0000,good
5132632,0000,good
5132633,0000,good
5132634,000,good
5132635,X00000000000,good
5132636,X00000000000,good
5132637,X00000000000,good
5132638,X00000000000,good
5132639,X00000000000,good
5132644,CCCCCCCCCC000000000,good
5132645,0000000,good
5132647,CCCCCCCCCCCCCCC00,good
5132648,CCCCCCCCCCCCCCC00,good
5132653,X000000000,good
5132654,X000000000,good
5132655,X000000000,good
5132656,X000000000,good
5132657,X000000000,good
5132658,X000000000,good
5132659,X000000000,good
5132660,X000000000,good
5132661,X000000000,good
5132664,0000000000000,good
5132665,000,good
5132666,000000000000000000,good
5132669,00000001110001100,moderate
5132670,00000001110001100,moderate
5132671,CCCCCCC0,good
5132672,CCCCCCC0,good
5132673,CCCCCCC0,good
5132674,CCCCCCC0,good
5132675,CCCCCCC0,good
5132677,00000000000,good
5132678,CCCCCC00000000000,good
5132680,00000,good
5132681,00000000000,good
5132683,00000,good
5132686,CCCCCC00000000000,good
5132687,CCCCCC00000000000,good
5132693,X000,good
5132694,X000,good
5132695,X000,good
5132696,X000,good
5132697,X000,good
5132698,000,good
5132699,000,good
5132702,XXXXXXX0,good
5132703,XXXXXXX0,good
5132704,XXXXXXX0,good
5132705,XXXXX0,good
5132706,XXXXXXX0,good
5132710,X0000000000,good
5132711,X0000000000,good
5132712,X0000000000,good
5132713,0000000,good
5132714,X0000000000,good
5132718,X000000000000X,good
5132719,X000000000000X,good
5132720,X000000000000X,good
5132721,X000000000000X,good
5132722,X000000000000X,good
5132725,000000000000,good
5132726,000000000,good
5132727,CC000,good
5132728,CC000,good
5132729,CC000,good
5132730,0,good
5132731,CC000,good
5132732,C000,good
5132735,00001000110,moderate
5132736,00001000110,moderate
5132739,00001000110,moderate
5132740,0001000110,moderate
5132742,0000X,good
5132743,0000X,good
5132744,0000X,good
5132745,0000X,good
5132746,0000X,good
5132747,00000010000,moderate
5132748,00000010000,moderate
5132749,00000010000,moderate
5132750,00000010000,moderate
5132751,00000010000,moderate
5132752,XXXXXXXXXXXX0,good
5132753,XXXXXXXXXXXX0,good
5132754,XXXXXXXXXXXX0,good
5132755,XXXXXXXXXXXX0,good
5132765,00000000000000,good
5132767,0000000000000,good
5132770,CCCCCCCCC0000000000000000000000000,good
5132772,CCCCCCCCCC0000000000000000000000000,good
5132775,CCCCCCCCCC0000000000000000000000000,good
5132776,CCCCCCCCCC0000000000000000000000000,good
5132777,CCCCCCCCC0000000000000000000000000,good
5132778,CCCCCCCCC0000000000000000000000000,good
5132784,X0,good
5132785,0,good
5132787,0000000,good
5132788,0000000,good
5132789,0000000,good
5132790,0000000,good
5132791,0000000,good
5132792,0000000,good
5132793,X0,good
5132794,X0,good
5132795,X0,good
5132796,X0,good
5132798,X0,good
5132799,X0,good
5132800,X0,good
5132801,X0,good
5132804,X0,good
5132805,X0,good
5132806,X0,good
5132807,X0,good
5132808,X0,good
5132814,X0010100,moderate
5132815,X0010100,moderate
5132818,X0010100,moderate
5132819,X0010100,moderate
5132820,X0010100,moderate
5132821,X0010100,moderate
5132822,X0010100,moderate
5132823,X0010100,moderate
5132824,0010100,moderate
5132831,X000000000000000000,good
5132832,X000000000000000000,good
5132833,000000000000000000,good
5132836,X00,good
5132837,X00,good
5132840,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111100,moderate
5132841,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111100,moderate
5132842,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111100,moderate
5132843,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111100,moderate
5132844,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC111100,moderate
5132845,000000000,good
5132846,000000000,good
5132847,000000,good
5132848,000000000,good
5132849,000000000,good
5132850,000000000,good
5132851,000000000,good
5132852,000000000,good
5132853,000000000,good
5132896,CCCCCCC000000,good
5132897,CCCCCCC000000,good
5132898,CCCCCCC000000,good
5132899,CCCCCCC000000,good
5132900,CCCCCCC000000,good
5132901,CCCCCCC000000,good
5132902,CCCCCCC000000,good
5132903,CCCCCCC000000,good
5132904,CCCCCCC000000,good
5132906,CCCCCCC000000,good
5132907,CCCCCCC000000,good
5132908,CCCCCCC000000,good
5132919,X0000000,good
5132920,X0000000,good
5132921,X0000000,good
5132922,X0000000,good
5132923,X0000000,good
5132924,X0000000,good
5132929,X0,good
5132930,X0,good
5132931,X0,good
5132932,X0,good
5132933,X0,good
5132934,X0,good
5132935,X0,good
5132936,X0,good
5132937,X0,good
5132938,X0,good
5132939,X0,good
5132940,X0,good
5132941,X0,good
5132942,X0,good
5132943,X0,good
5132944,X0,good
5132945,X0,good
5132946,X0,good
5132947,X0,good
5132948,X0,good
5132949,X0,good
5132950,X0,good
5132951,X0,good
5132952,X0,good
5132953,X0,good
5132954,X0,good
5132955,X0,good
5132956,X0,good
5132957,X0,good
5132958,X0,good
5132959,X0,good
5132960,X0,good
5132961,0,good
5132962,0,good
5132963,X0,good
5132967,X100000000,moderate
5132975,0000,good
5132976,CCCCCCCCC000000000,good
5132977,CCCCCCCCC000000000,good
5135249,X000XXX,good
5135250,000XXX,good
5135251,000XXX,good
5135252,X10000100000000,moderate
5135253,X10000100000000,moderate
5135258,CC,good
5135262,X0X,good
5135263,X0X,good
5135264,0X,good
5135267,CCCCCCCCCCCCCCCCC0,good
5135270,X000000,good
5135271,X000000,good
5135272,X000000,good
5135273,X000000,good
5135274,X000000,good
5135275,000000,good
5135285,CCCCCCCC00000X,good
5135286,CCCCCCCC00000X,good
5135310,0,good
5135337,X000,good
5135338,X000,good
5135341,X000,good
5135342,X000,good
5135343,000,good
5135344,555555555555555555555555555555555550000000000XXXXX,risky
5135345,555555555555555555555555555555555550000000000XXXXX,risky
5135346,555555555555555555555555555555555550000000000XXXXX,risky
5135347,000000,good
5135360,0000,good
5135361,000,good
5135376,00000000,good
5135377,CCCCCCCCCCCCCCCCCCCCCC0000000000,good
5135378,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000,good
5135379,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000,good
5135380,CCCCCCCCCCC000111000100,moderate
5135381,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5135382,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000,good
5135383,CCCCCCCCCCCCCCCCCCC000000000000,good
5135384,CCCCCCCCCCCCCCCCCCCCCCC0000000X,good
5135385,CCCCCCCCCCCCCCCCCC00000,good
5135386,CCCCCC000000000000,good
5135388,CCCCCCCCCCCCCC000,good
5135393,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000XX,good
5135395,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000XX,good
5135400,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000XX,good
5135402,CCCCCCCCCCCC0000XX,good
5135403,CCCCCCCC0000XX,good
5135404,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC11010000000000000000000,moderate
5135405,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5135406,000000000,good
5135409,0000000XXXXX,good
5135410,XXXXXXXXX,good
5135412,X0000000XXXXX,good
5135413,000000000,good
5135414,CCCCCCCCCCCCCCC0000,good
5135415,C00000000000,good
5135416,CC0000,good
5135417,00,good
5135418,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000X,good
5135422,XXXXXXXX000XX,good
5135423,XXXXXXX000XX,good
5135424,XXX000XX,good
5135425,XXX000XX,good
5135426,00X00000XXXXXXXXX,good
5135427,00000000,good
5135428,0000000,good
5135429,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000,good
5135430,X0000110000000000,moderate
5135431,XXXXX000000000000,good
5135432,X0000110000000000,moderate
5135433,0000110000000000,moderate
5135434,0,good
5135435,CCCCCCCC000000,good
5135437,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135438,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000,good
5135440,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135443,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135445,CCCCCCCCCCCCCCCCCCCC0000,good
5135446,CCCCCC000000,good
5135447,CCCCC00000,good
5135448,CCCCC00000,good
5135449,00,good
5135450,000,good
5135451,CC00000,good
5135452,CCC0000,good
5135453,CCC00000,good
5135455,CCCCCCCCCCCC111001001000000000,moderate
5135456,CCCCCCCCCCCCCCCCCCCCCCCCCCCC00,good
5135457,CCCCCCCCCCCCCCCCCCCC00000000,good
5135458,00X,good
5135459,00000000,good
5135460,0XX0XXX00X0X00XX,good
5135461,XX0XXX00X0X00XX,good
5135462,00,good
5135463,0000100,moderate
5135465,CCCCCCCCCCCCCCCCCCCC000000,good
5135466,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135467,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135468,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000,good
5135471,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135472,CCCCCCCCCCCCCCCCC000000,good
5135473,00000000,good
5135474,000,good
5135477,CCCCC0000X,good
5135478,CCCCC0000X,good
5135479,000,good
5135480,0000,good
5135481,CCCCCCCCCCC0000,good
5135482,000000000X,good
5135483,0002211100,moderate
5135484,CCCCCCC00,good
5135485,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC554321101100X,risky
5135486,000000,good
5135487,CCCCCCCCCCCCCCCCCCCCCCCC554321101100X,risky
5135488,000000,good
5135489,CCCCCC000000X,good
5135490,CCCCCCCCCC0000000000,good
5135491,CCCCC000000X,good
5135492,CCCCCCCCCCCCC00000000000X,good
5135493,00000000000,good
5135494,CCCCCCCCCCCCCCCCCCCCCCCCCCC000000X,good
5135495,CCCCCCCCCCCCCCCCCCCCC00,good
5135496,CCCC000000X,good
5135497,CCCCCCC000000X,good
5135498,C1000000000000,moderate
5135499,C1000000000000,moderate
5135500,C1000000000000,moderate
5135501,00000000,good
5135502,00000000,good
5135503,XXX000X,good
5135504,XXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135505,CCCCCCCCCCCCCCCCCCCCCCCCCC00X,good
5135506,XXXXXXXXXXXXXXXXXXXXXXXXX,good
5135507,XXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135508,X0X0X0X0X0X000X000X000XX0000000,good
5135509,XX000000000X0X00XX00X,good
5135510,CCCCCCCC00XX000000000X0X00XX00X,good
5135511,0000000000000000000000,good
5135512,CCCCCCCCCCCCCCCCCC000000000000,good
5135513,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5135514,CCCCCCCCCCCCCCCCCCCCCCCCCX0000X,good
5135515,C000000000000,good
5135516,CCCCCCCCC000000000000,good
5135517,CCCCCCCCCCCCCCCCCC000000000000,good
5135520,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5135521,CXXXXXXXXXX000X000000XXX,good
5135522,CCCC000000,good
5135523,XXXXX,good
5135524,XX,good
5135526,XXXXX,good
5135527,XXXXX,good
5135528,XXXXX,good
5135529,CCC000,good
5135530,0X00XX,good
5135531,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000XXXXXX,good
5135532,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCXXXXXXXXXXXX,good
5135534,X0X,good
5135535,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135536,X00,good
5135537,XXXXXXXXXXXXXXXXXXXXXX,good
5135538,XXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135539,XXXXXXXXXXXXXXXXXXXXXX,good
5135540,X0X,good
5135541,X0X,good
5135544,00,good
5135547,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135548,X0000000000000000000000X,good
5135549,000X,good
5135550,00000,good
5135551,00000X,good
5135552,000,good
5135553,0X,good
5135554,X,good
5135555,X0000000000000000000000X,good
5135556,000000000000000000000X,good
5135557,0000000000X,good
5135558,00000000000000000X,good
5135559,0,good
5135560,00000000,good
5135561,00000000,good
5135562,00000000,good
5135563,000000000000000000,good
5135564,000000000000000000,good
5135565,0000000000000,good
5135566,CCCC110000000,moderate
5135567,CCCC110000000,moderate
5135568,CCCC110000000,moderate
5135569,0000000X,good
5135570,CCCCCCCCCCCCCCCCCCCC000000,good
5135571,CCCCCCCCCCCCCCCCCCCCCCCC00000000000,good
5135572,CCCCCCCCCCCCCCCCCCC00000,good
5135573,0000X00X,good
5135574,0000X00X,good
5135575,0000X00X,good
5135576,0000X00X,good
5135577,CCCCCCCCCCXXX,good
5135578,X00000000XXXXXXXXXXXXX,good
5135579,X00000000XXXXXXXXXXXXX,good
5135580,X00000000XXXXXXXXXXXXX,good
5135581,CCCCCCCCCCXXX,good
5135582,0000XXXXXXXXXXXXX,good
5135583,X0X,good
5135584,CCCCCCCCCCC0000000,good
5135585,CCCCCCCCCCCCC000000000000,good
5135586,CCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000,good
5135588,000,good
5135589,CCCCCCCCCCCCCC00000000X,good
5135590,00X,good
5135591,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000,good
5135592,CCCCCCC0000000000000,good
5135593,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000,good
5135594,CCCCCCCCC00,good
5135595,CCCCCC00000,good
5135596,0XXX00X0X00XX000X0X0XXX0XXX000X0XXX0XX00,good
5135597,CCCCCCCCCCCCCCCCCCCCCCCCCCCC0000XXXX,good
5135599,C0000000,good
5135600,CCCCCCCCCCCCCCCCCCCCCCCCCCCC0000100,moderate
5135601,X00000000000000X00X0000X,good
5135602,CCCCCCCCCCCCCCCCCCCCC000000000X,good
5135603,X00000000000000X00X0000X,good
5135604,CCCCCCCCCCCCCCCCCCCCC000000000X,good
5135605,X00000000000000X00X0000X,good
5135606,CCCCCCCCCCCCC000000000X,good
5135607,CCCCCCCCCCCCCCCCCCCCC000000000X,good
5135608,000X00X0000X,good
5135610,00000000000000000000000000000000000000XX,good
5135611,CCCCCCCCCCC00000000000,good
5135612,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000000,good
5135613,000000000000000000000X,good
5135614,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0,good
5135615,CCCCCCCCCCCCCCCCCCCCCCCCC0,good
5135616,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0X,good
5135617,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,good
5135618,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,good
5135619,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,good
5135620,X000000000000000000000000000000000000000000000000000000X,good
5135621,00000000000000000000X,good
5135622,000000000XXX000X00000000,good
5135623,000000000XXX000X00000000,good
5135624,XXXXXXXXXXXXXXXXX,good
5135625,XXXX,good
5135626,XXXXXXXXXXXXXXXXX,good
5135628,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000,good
5135629,CCCCCCCCCCCCCCCCCCCCCC000000000,good
5135630,CCCCCCCCCCCCCCCCCCCCCCC00000000,good
5135631,CCCCCCC00000000,good
5135632,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000000,good
5135634,CCCCCCCCCCCCCCCCXXXXXXXXXXXXXXXXXXX,good
5135635,000000000,good
5135636,55555X55XXXXXX555XXXXXXXXXXXX5XXXXX55555X5XXXXX555555543211X,risky
5135637,CCCCCC000000,good
5135639,X0X00000,good
5135640,000000X,good
5135641,CCCCCCCCCC000000,good
5135642,CCCCCCCCCC000000,good
5135643,000,good
5135644,000000,good
5135645,000000,good
5135646,CCCC000000,good
5135647,0000X,good
5135648,CCCCCC110000000000X,moderate
5135649,00000000X,good
5135650,CCCCCC110000000000X,moderate
5135651,CCCCCC110000000000X,moderate
5135652,00000000X,good
5135654,CCCCCCCCCCC0000,good
5135655,000000010000,moderate
5135656,10101100000,moderate
5135658,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000000,good
5135660,CCC0X0X0X0X000X000X,good
5135662,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000X,good
5135663,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000X,good
5135664,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC0000000000X,good
5135666,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC11000000000000,moderate
5135667,CCCCCCCCCCCCCCCCCCCC11000100010000000000,moderate
5135668,XXXX00000000000000000X,good
5135669,CCCCCCCC001000000,moderate
5135672,CCCCCCCCCCCCCCCCCCCCCCCCC11000000000000,moderate
5135673,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX00033200X000000000X,moderate
5135677,CCCCCCCCCCCCC0000X00X00010000X0,moderate
5135678,00X00010000X0,moderate
5135679,0000000000X,good
5135680,000000X,good
5135681,XXXXXXXXXXX0,good
5135682,000000000000000,good
5135683,XXXXXXXXXXX0,good
5135685,XXXXXXXXXXX0,good
5135686,0000X,good
5135687,XXXXXXXXXXX0,good
5135688,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC00000,good
5135689,XXXXXXXXXX0,good
5135690,XXXXXXXXXX0,good
5135691,11100101100,moderate
5135692,XXXXX,good
5135693,X00,good
5135694,X00,good
5135695,X00,good
5135696,X00,good
5135698,X00,good
5135699,X00,good
5135700,CCCCCCCCCCCC00000000000,good
5135701,X00,good
5135702,0000000000000,good
5135703,X00,good
5135704,000000,good
5135705,X00,good
5135706,CCCCCCCCC0000000000,good
5135707,0X00XXX00X0X00X000X,good
5135708,0000000,good
5135709,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135710,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135711,XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX,good
5135715,XXXX,good
5135718,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC000000,good
5135719,CCCCCCCCCCCCCCCCCCCCCC10000000000X,moderate
5135723,X0000000,good
5135724,00000000,good
5135725,0000000000000000000000000000000000000000000000000X,good
5135726,CCCCCCCCCCCCCCCC00000000000,good
5135727,000000000000000000000000000000000000X,good
5135728,000000000000000000000000000000000000000X,good
5135729,000000000000000000,good
5135730,CCCCCCC00000000000,good
